id,name,county,state,countyFips,lat,lng,confidence,sourceDate,operator,operatorType,manufacturer,cameraType,direction,zone,surveillance,osmId,osmUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceAgencyName
alpr-osm-12817842890,ALPR camera,Ramsey County,MN,27123,44.9557628,-93.1058381,probabilistic,,,Not recorded,Flock Safety,fixed,90,traffic,public,12817842890,https://www.openstreetmap.org/node/12817842890,,0,,50,false,false,
alpr-osm-12817842891,ALPR camera,Ramsey County,MN,27123,44.9490484,-93.1981444,probabilistic,,,Not recorded,Flock Safety,fixed,270,traffic,public,12817842891,https://www.openstreetmap.org/node/12817842891,,0,,50,false,false,
alpr-osm-12817842892,ALPR camera,Ramsey County,MN,27123,44.9500515,-93.1984494,probabilistic,,,Not recorded,Flock Safety,fixed,250,traffic,public,12817842892,https://www.openstreetmap.org/node/12817842892,,0,,50,false,false,
alpr-osm-12817842893,ALPR camera,Ramsey County,MN,27123,44.9506189,-93.1986667,probabilistic,,,Not recorded,Flock Safety,fixed,250,traffic,public,12817842893,https://www.openstreetmap.org/node/12817842893,,0,,50,false,false,
alpr-osm-12817842894,ALPR camera,Ramsey County,MN,27123,44.9774473,-93.0251262,probabilistic,,,Not recorded,Flock Safety,fixed,90,traffic,public,12817842894,https://www.openstreetmap.org/node/12817842894,,0,,50,false,false,
alpr-osm-12817842895,ALPR camera,Ramsey County,MN,27123,44.9773999,-93.025449,probabilistic,,,Not recorded,Flock Safety,fixed,180,traffic,public,12817842895,https://www.openstreetmap.org/node/12817842895,,0,,50,false,false,
alpr-osm-12817842896,ALPR camera,Ramsey County,MN,27123,44.9776042,-93.0355859,probabilistic,,,Not recorded,Flock Safety,fixed,270,traffic,public,12817842896,https://www.openstreetmap.org/node/12817842896,,0,,50,false,false,
alpr-osm-12817842897,ALPR camera,Ramsey County,MN,27123,44.9774665,-93.0353302,probabilistic,,,Not recorded,Flock Safety,fixed,90,traffic,public,12817842897,https://www.openstreetmap.org/node/12817842897,,0,,50,false,false,
alpr-osm-12817842898,ALPR camera,Ramsey County,MN,27123,44.9777179,-93.0470624,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,12817842898,https://www.openstreetmap.org/node/12817842898,,0,,50,false,false,
alpr-osm-12817842899,ALPR camera,Ramsey County,MN,27123,44.9774114,-93.047362,probabilistic,,,Not recorded,Flock Safety,fixed,180,traffic,public,12817842899,https://www.openstreetmap.org/node/12817842899,,0,,50,false,false,
alpr-osm-12819090112,ALPR camera,Washington County,MN,27163,44.9441144,-92.9358288,probabilistic,,,Not recorded,Flock Safety,fixed,260,traffic,public,12819090112,https://www.openstreetmap.org/node/12819090112,,0,,50,false,false,
alpr-osm-12819106846,ALPR camera,Ramsey County,MN,27123,44.9178053,-93.1952966,probabilistic,,,Not recorded,Flock Safety,fixed,90,traffic,public,12819106846,https://www.openstreetmap.org/node/12819106846,,0,,50,false,false,
alpr-osm-12820364665,ALPR camera,Ramsey County,MN,27123,44.9456292,-93.1037739,probabilistic,,,Not recorded,Flock Safety,fixed,330,traffic,public,12820364665,https://www.openstreetmap.org/node/12820364665,,0,,50,false,false,
alpr-osm-12827088372,ALPR camera — Anoka County Sheriff’s Office,Anoka County,MN,27003,45.3281702,-93.5005158,probabilistic,,Anoka County Sheriff’s Office,County sheriff,Flock Safety,,60,traffic,public,12827088372,https://www.openstreetmap.org/node/12827088372,cross-alpr-reported-anoka-county-sheriff-s-office-viking-boulevard-nw-and-baugh-street-nw-in-nowthen,1,18,50,false,false,Anoka County Sheriff's Office
alpr-osm-12830508512,ALPR camera,Le Sueur County,MN,27079,44.5403061,-93.5839145,probabilistic,,,Not recorded,Flock Safety,fixed,320,traffic,public,12830508512,https://www.openstreetmap.org/node/12830508512,,0,,50,false,false,
alpr-osm-12837329325,ALPR camera — Unknown,Hennepin County,MN,27053,44.8690253,-93.4358942,probabilistic,,Unknown,Other or unclassified,Flock Safety,fixed,240,traffic,public,12837329325,https://www.openstreetmap.org/node/12837329325,,0,,50,false,false,
alpr-osm-12844986964,ALPR camera — Lowes,Anoka County,MN,27003,45.1807558,-93.2384199,probabilistic,,Lowes,Other or unclassified,Flock Safety,,54,traffic,public,12844986964,https://www.openstreetmap.org/node/12844986964,,0,,50,false,false,
alpr-osm-12844986965,ALPR camera — Lowes,Anoka County,MN,27003,45.1807302,-93.2371681,probabilistic,,Lowes,Other or unclassified,Flock Safety,,340,traffic,public,12844986965,https://www.openstreetmap.org/node/12844986965,,0,,50,false,false,
alpr-osm-12847226791,ALPR camera,Hennepin County,MN,27053,45.19333,-93.5528526,probabilistic,,,Not recorded,Flock Safety,,157,traffic,public,12847226791,https://www.openstreetmap.org/node/12847226791,,0,,50,false,false,
alpr-osm-12854943206,ALPR camera,Hennepin County,MN,27053,45.0324139,-93.4061485,probabilistic,,,Not recorded,Flock Safety,fixed,,,outdoor,12854943206,https://www.openstreetmap.org/node/12854943206,,0,,50,false,false,
alpr-osm-12863324547,ALPR camera,Washington County,MN,27163,45.0379003,-92.8340634,probabilistic,,,Not recorded,Flock Safety,fixed,108-153,traffic,public,12863324547,https://www.openstreetmap.org/node/12863324547,,0,,50,false,false,
alpr-osm-12873115822,ALPR camera,Hennepin County,MN,27053,44.8886147,-93.2783087,probabilistic,,,Not recorded,,fixed,160,traffic,traffic,12873115822,https://www.openstreetmap.org/node/12873115822,,0,,50,false,false,
alpr-osm-12873115823,ALPR camera,Hennepin County,MN,27053,44.8894379,-93.2883633,probabilistic,,,Not recorded,Flock Safety,fixed,174,traffic,public,12873115823,https://www.openstreetmap.org/node/12873115823,,0,,50,false,false,
alpr-osm-12873115825,ALPR camera — Edina Police Department,Hennepin County,MN,27053,44.882031,-93.3286965,probabilistic,,Edina Police Department,Police department,Flock Safety,fixed,100,traffic,,12873115825,https://www.openstreetmap.org/node/12873115825,,0,,50,false,false,
alpr-osm-12873115827,ALPR camera,Hennepin County,MN,27053,44.8779691,-93.3276317,probabilistic,,,Not recorded,,fixed,180,traffic,traffic,12873115827,https://www.openstreetmap.org/node/12873115827,,0,,50,false,false,
alpr-osm-12873115828,ALPR camera,Hennepin County,MN,27053,44.8779675,-93.326623,probabilistic,,,Not recorded,,fixed,180,traffic,traffic,12873115828,https://www.openstreetmap.org/node/12873115828,,0,,50,false,false,
alpr-osm-12873115829,ALPR camera,Hennepin County,MN,27053,44.8780105,-93.3243837,probabilistic,,,Not recorded,,fixed,140,traffic,traffic,12873115829,https://www.openstreetmap.org/node/12873115829,,0,,50,false,false,
alpr-osm-12873115830,ALPR camera,Hennepin County,MN,27053,44.8779923,-93.3232746,probabilistic,,,Not recorded,,fixed,140,traffic,traffic,12873115830,https://www.openstreetmap.org/node/12873115830,,0,,50,false,false,
alpr-osm-12873115832,ALPR camera,Hennepin County,MN,27053,44.8771964,-93.3215397,probabilistic,,,Not recorded,,fixed,270,traffic,traffic,12873115832,https://www.openstreetmap.org/node/12873115832,,0,,50,false,false,
alpr-osm-12873115833,ALPR camera,Hennepin County,MN,27053,44.8770475,-93.3215584,probabilistic,,,Not recorded,,fixed,90,traffic,traffic,12873115833,https://www.openstreetmap.org/node/12873115833,,0,,50,false,false,
alpr-osm-12873115834,ALPR camera,Hennepin County,MN,27053,44.8764932,-93.3229617,probabilistic,,,Not recorded,,fixed,300,traffic,traffic,12873115834,https://www.openstreetmap.org/node/12873115834,,0,,50,false,false,
alpr-osm-12873115835,ALPR camera,Hennepin County,MN,27053,44.8764793,-93.3251234,probabilistic,,,Not recorded,,fixed,310,traffic,traffic,12873115835,https://www.openstreetmap.org/node/12873115835,,0,,50,false,false,
alpr-osm-12873115836,ALPR camera,Hennepin County,MN,27053,44.8764849,-93.3275593,probabilistic,,,Not recorded,,fixed,310,traffic,traffic,12873115836,https://www.openstreetmap.org/node/12873115836,,0,,50,false,false,
alpr-osm-12873115838,ALPR camera — Edina Police Department,Hennepin County,MN,27053,44.8816853,-93.3215021,probabilistic,,Edina Police Department,Police department,Flock Safety,fixed,260,traffic,,12873115838,https://www.openstreetmap.org/node/12873115838,,0,,50,false,false,
alpr-osm-12873773346,ALPR camera,Hennepin County,MN,27053,44.9972552,-93.4676742,probabilistic,,,Not recorded,Flock Safety,fixed,,traffic,outdoor,12873773346,https://www.openstreetmap.org/node/12873773346,,0,,50,false,false,
alpr-osm-12876335806,ALPR camera,Hennepin County,MN,27053,45.1311846,-93.5224306,probabilistic,,,Not recorded,Flock Safety,,240,traffic,public,12876335806,https://www.openstreetmap.org/node/12876335806,cross-alpr-reported-corcoran-police-department-county-road-30-at-brockton-lane,1,27,50,false,false,Corcoran Police Department
alpr-osm-12877479253,ALPR camera,Anoka County,MN,27003,45.1831582,-93.2353523,probabilistic,,,Not recorded,Flock Safety,,235,traffic,public,12877479253,https://www.openstreetmap.org/node/12877479253,cross-alpr-reported-blaine-police-department-117th-avenue-ne-and-central-avenue-ne-westbound,1,34,50,false,false,Blaine Police Department
alpr-osm-12879216594,ALPR camera,Hennepin County,MN,27053,45.0530424,-93.2992333,probabilistic,,,Not recorded,Flock Safety,fixed,160,,,12879216594,https://www.openstreetmap.org/node/12879216594,cross-alpr-reported-brooklyn-center-police-department-54th-avenue-north-and-humboldt-avenue-north,1,11,50,false,false,Brooklyn Center Police Department
alpr-osm-12882570609,ALPR camera — Edina Police Department,Hennepin County,MN,27053,44.8783327,-93.3235277,probabilistic,,Edina Police Department,Police department,Flock Safety,fixed,330,traffic,,12882570609,https://www.openstreetmap.org/node/12882570609,,0,,50,false,false,
alpr-osm-12903369165,ALPR camera,Hennepin County,MN,27053,44.9143676,-93.4501515,probabilistic,,,Not recorded,Motorola Solutions,fixed,25,,,12903369165,https://www.openstreetmap.org/node/12903369165,,0,,50,false,false,
alpr-osm-12903390752,ALPR camera,Hennepin County,MN,27053,44.899157,-93.4018967,probabilistic,,,Not recorded,Motorola Solutions,fixed,145,,,12903390752,https://www.openstreetmap.org/node/12903390752,,0,,50,false,false,
alpr-osm-12903390753,ALPR camera,Hennepin County,MN,27053,44.8647033,-93.4594659,probabilistic,,,Not recorded,Motorola Solutions,fixed,135,,,12903390753,https://www.openstreetmap.org/node/12903390753,,0,,50,false,false,
alpr-osm-12903390754,ALPR camera,Hennepin County,MN,27053,44.8646957,-93.459191,probabilistic,,,Not recorded,Motorola Solutions,fixed,180,,,12903390754,https://www.openstreetmap.org/node/12903390754,,0,,50,false,false,
alpr-osm-12903390755,ALPR camera,Hennepin County,MN,27053,44.8645588,-93.4590864,probabilistic,,,Not recorded,Motorola Solutions,fixed,270,,,12903390755,https://www.openstreetmap.org/node/12903390755,,0,,50,false,false,
alpr-osm-12903390756,ALPR camera,Hennepin County,MN,27053,44.8645902,-93.4594163,probabilistic,,,Not recorded,Motorola Solutions,fixed,90,,,12903390756,https://www.openstreetmap.org/node/12903390756,,0,,50,false,false,
alpr-osm-12903390757,ALPR camera,Hennepin County,MN,27053,44.864479,-93.4593291,probabilistic,,,Not recorded,Motorola Solutions,fixed,10,,,12903390757,https://www.openstreetmap.org/node/12903390757,,0,,50,false,false,
alpr-osm-12903393828,ALPR camera,Hennepin County,MN,27053,44.9033088,-93.4676883,probabilistic,,,Not recorded,Motorola Solutions,fixed,340,,,12903393828,https://www.openstreetmap.org/node/12903393828,,0,,50,false,false,
alpr-osm-12903393829,ALPR camera,Hennepin County,MN,27053,44.9033386,-93.4678154,probabilistic,,,Not recorded,Motorola Solutions,fixed,55,,,12903393829,https://www.openstreetmap.org/node/12903393829,,0,,50,false,false,
alpr-osm-12903393830,ALPR camera,Hennepin County,MN,27053,44.9034433,-93.4675485,probabilistic,,,Not recorded,Motorola Solutions,fixed,240,,,12903393830,https://www.openstreetmap.org/node/12903393830,,0,,50,false,false,
alpr-osm-12903393831,ALPR camera,Hennepin County,MN,27053,44.903498,-93.4677503,probabilistic,,,Not recorded,Motorola Solutions,fixed,155,,,12903393831,https://www.openstreetmap.org/node/12903393831,,0,,50,false,false,
alpr-osm-12906183469,ALPR camera,Hennepin County,MN,27053,45.0532811,-93.3043063,probabilistic,,,Not recorded,Flock Safety,fixed,160,,,12906183469,https://www.openstreetmap.org/node/12906183469,cross-alpr-reported-brooklyn-center-police-department-54th-avenue-north-and-logan-avenue-north,1,32,50,false,false,Brooklyn Center Police Department
alpr-osm-12919778518,ALPR camera,Hennepin County,MN,27053,44.9223694,-93.4142696,probabilistic,,,Not recorded,Genetec,fixed,170,,,12919778518,https://www.openstreetmap.org/node/12919778518,,0,,50,false,false,
alpr-osm-12919780044,ALPR camera,Hennepin County,MN,27053,44.8915266,-93.4467874,probabilistic,,,Not recorded,Motorola Solutions,fixed,270,,,12919780044,https://www.openstreetmap.org/node/12919780044,,0,,50,false,false,
alpr-osm-12919780045,ALPR camera,Hennepin County,MN,27053,44.8916567,-93.4471013,probabilistic,,,Not recorded,Motorola Solutions,fixed,90,,,12919780045,https://www.openstreetmap.org/node/12919780045,,0,,50,false,false,
alpr-osm-12919780046,ALPR camera,Hennepin County,MN,27053,44.8917166,-93.4469189,probabilistic,,,Not recorded,Motorola Solutions,fixed,180,,,12919780046,https://www.openstreetmap.org/node/12919780046,,0,,50,false,false,
alpr-osm-12919780047,ALPR camera,Hennepin County,MN,27053,44.8914914,-93.4469578,probabilistic,,,Not recorded,Motorola Solutions,fixed,0,,,12919780047,https://www.openstreetmap.org/node/12919780047,,0,,50,false,false,
alpr-osm-12919780048,ALPR camera,Hennepin County,MN,27053,44.8914496,-93.446825,probabilistic,,,Not recorded,Motorola Solutions,fixed,330,,,12919780048,https://www.openstreetmap.org/node/12919780048,,0,,50,false,false,
alpr-osm-12919788791,ALPR camera,Hennepin County,MN,27053,44.9302052,-93.4292593,probabilistic,,,Not recorded,Motorola Solutions,fixed,10,,,12919788791,https://www.openstreetmap.org/node/12919788791,,0,,50,false,false,
alpr-osm-12919800624,ALPR camera,Hennepin County,MN,27053,44.9243749,-93.4270259,probabilistic,,,Not recorded,Motorola Solutions,fixed,90,,,12919800624,https://www.openstreetmap.org/node/12919800624,,0,,50,false,false,
alpr-osm-12919800625,ALPR camera,Hennepin County,MN,27053,44.9244598,-93.4268047,probabilistic,,,Not recorded,Motorola Solutions,fixed,180,,,12919800625,https://www.openstreetmap.org/node/12919800625,,0,,50,false,false,
alpr-osm-12919800626,ALPR camera,Hennepin County,MN,27053,44.9242432,-93.4269618,probabilistic,,,Not recorded,Motorola Solutions,fixed,10,,,12919800626,https://www.openstreetmap.org/node/12919800626,,0,,50,false,false,
alpr-osm-12919800627,ALPR camera,Hennepin County,MN,27053,44.9242578,-93.426658,probabilistic,,,Not recorded,Motorola Solutions,fixed,335,,,12919800627,https://www.openstreetmap.org/node/12919800627,,0,,50,false,false,
alpr-osm-12919800628,ALPR camera,Hennepin County,MN,27053,44.9242607,-93.4266332,probabilistic,,,Not recorded,Motorola Solutions,fixed,285,,,12919800628,https://www.openstreetmap.org/node/12919800628,,0,,50,false,false,
alpr-osm-12919802842,ALPR camera,Hennepin County,MN,27053,44.9243099,-93.415127,probabilistic,,,Not recorded,Genetec,fixed,71,traffic,public,12919802842,https://www.openstreetmap.org/node/12919802842,,0,,50,false,false,
alpr-osm-12919802843,ALPR camera,Hennepin County,MN,27053,44.9244506,-93.4153537,probabilistic,,,Not recorded,Motorola Solutions,fixed,145,,,12919802843,https://www.openstreetmap.org/node/12919802843,,0,,50,false,false,
alpr-osm-12919802844,ALPR camera,Hennepin County,MN,27053,44.924643,-93.4153451,probabilistic,,,Not recorded,Genetec,fixed,155,,,12919802844,https://www.openstreetmap.org/node/12919802844,,0,,50,false,false,
alpr-osm-12919816397,ALPR camera,Hennepin County,MN,27053,44.920709,-93.4273174,probabilistic,,,Not recorded,Motorola Solutions,fixed,45,,,12919816397,https://www.openstreetmap.org/node/12919816397,,0,,50,false,false,
alpr-osm-12919816398,ALPR camera,Hennepin County,MN,27053,44.9208846,-93.4272926,probabilistic,,,Not recorded,Motorola Solutions,fixed,90,,,12919816398,https://www.openstreetmap.org/node/12919816398,,0,,50,false,false,
alpr-osm-12919816399,ALPR camera,Hennepin County,MN,27053,44.9207588,-93.4269412,probabilistic,,,Not recorded,Motorola Solutions,fixed,270,,,12919816399,https://www.openstreetmap.org/node/12919816399,,0,,50,false,false,
alpr-osm-12919816400,ALPR camera,Hennepin County,MN,27053,44.9209666,-93.4270218,probabilistic,,,Not recorded,Motorola Solutions,fixed,180,,,12919816400,https://www.openstreetmap.org/node/12919816400,,0,,50,false,false,
