id,name,county,state,countyFips,lat,lng,confidence,sourceDate,agencyName,reportedLocation,jurisdictionId,locatedBy,ambiguousJunction,statute,sourceUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceNearMiss,crossSourceNearMissMeters,crossSourceNearMissSiteId
alpr-reported-alexandria-police-department-viking-trail-at-highway-45-eastbound,Reported ALPR — Viking Trail at Highway 45 eastbound,Douglas County,MN,27041,45.89271924285715,-95.40412867142857,confirmed,,Alexandria Police Department,Viking Trail at Highway 45 eastbound,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-alexandria-police-department-50th-avenue-at-hwy-29-eastbound,Reported ALPR — 50th Avenue at Hwy. 29 eastbound,Douglas County,MN,27041,45.84599505,-95.388092725,confirmed,,Alexandria Police Department,50th Avenue at Hwy. 29 eastbound,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-alexandria-police-department-44th-ave-west-at-s-broadway-street-westbound,Reported ALPR — 44th Ave. West at S. Broadway Street westbound,Douglas County,MN,27041,45.8515453,-95.3780905,confirmed,,Alexandria Police Department,44th Ave. West at S. Broadway Street westbound,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-alexandria-police-department-dakota-street-at-frontage-road-westbound,Reported ALPR — Dakota Street at Frontage Road westbound,Douglas County,MN,27041,45.8506108,-95.3886641,confirmed,,Alexandria Police Department,Dakota Street at Frontage Road westbound,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-county-sheriff-s-office-viking-boulevard-nw-and-baugh-street-nw-in-nowthen,Reported ALPR — Viking Boulevard NW and Baugh Street NW in Nowthen,Anoka County,MN,27003,45.3282772,-93.5006968,confirmed,,Anoka County Sheriff's Office,Viking Boulevard NW and Baugh Street NW in Nowthen,agency-jurisdiction-anoka-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-anoka-county-sheriff-s-office-viking-boulevard-nw-and-baugh-street-nw-in-nowthen,1,18,50,false,false,false,,
alpr-reported-anoka-county-sheriff-s-office-viking-boulevard-ne-and-lyons-street-ne-in-lynwood,Reported ALPR — Viking Boulevard NE and Lyons Street NE in Lynwood,Anoka County,MN,27003,45.3421633,-93.0195028,confirmed,,Anoka County Sheriff's Office,Viking Boulevard NE and Lyons Street NE in Lynwood,agency-jurisdiction-anoka-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-county-sheriff-s-office-jay-street-nw-and-bunker-lake-boulevard-nw-in-andover,Reported ALPR — Jay Street NW and Bunker Lake Boulevard NW in Andover,Anoka County,MN,27003,45.21939582,-93.31156612,confirmed,,Anoka County Sheriff's Office,Jay Street NW and Bunker Lake Boulevard NW in Andover,agency-jurisdiction-anoka-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-anoka-county-sheriff-s-office-jay-street-nw-and-bunker-lake-boulevard-nw-in-andover,1,29,50,false,false,false,,
alpr-reported-anoka-county-sheriff-s-office-bunker-lake-boulevard-nw-and-quinn-street-nw-in-andover,Reported ALPR — Bunker Lake Boulevard NW and Quinn Street NW in Andover,Anoka County,MN,27003,45.21961954000001,-93.3203024,confirmed,,Anoka County Sheriff's Office,Bunker Lake Boulevard NW and Quinn Street NW in Andover,agency-jurisdiction-anoka-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-anoka-county-sheriff-s-office-bunker-lake-boulevard-nw-and-quinn-street-nw-in-andover,1,21,50,false,false,false,,
alpr-reported-anoka-county-sheriff-s-office-lake-drive-ne-and-freeway-drive-ne-in-columbus,Reported ALPR — Lake Drive NE and Freeway Drive NE in Columbus,Anoka County,MN,27003,45.25047075,-93.02992655,confirmed,,Anoka County Sheriff's Office,Lake Drive NE and Freeway Drive NE in Columbus,agency-jurisdiction-anoka-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-police-department-west-main-street-and-green-avenue,Reported ALPR — West Main Street and Green Avenue,Anoka County,MN,27003,45.203574,-93.3989565,confirmed,,Anoka Police Department,West Main Street and Green Avenue,agency-jurisdiction-anoka-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-police-department-jackson-street-and-third-avenue,Reported ALPR — Jackson Street and Third Avenue,Anoka County,MN,27003,45.1986677,-93.3872156,confirmed,,Anoka Police Department,Jackson Street and Third Avenue,agency-jurisdiction-anoka-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-police-department-east-main-street-and-wedgewood-drive,Reported ALPR — East Main Street and Wedgewood Drive,Anoka County,MN,27003,45.197488066666665,-93.36654076666666,confirmed,,Anoka Police Department,East Main Street and Wedgewood Drive,agency-jurisdiction-anoka-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-police-department-seventh-avenue-and-tyler-street,Reported ALPR — Seventh Avenue and Tyler Street,Anoka County,MN,27003,45.2023189,-93.3783311,confirmed,,Anoka Police Department,Seventh Avenue and Tyler Street,agency-jurisdiction-anoka-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-anoka-police-department-seventh-avenue-and-tyler-street,1,14,50,false,false,false,,
alpr-reported-anoka-police-department-ninth-avenue-and-east-river-road,Reported ALPR — Ninth Avenue and East River Road,Anoka County,MN,27003,45.1859175,-93.3735831,confirmed,,Anoka Police Department,Ninth Avenue and East River Road,agency-jurisdiction-anoka-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-anoka-police-department-east-river-road-and-seventh-avenue,Reported ALPR — East River Road and Seventh Avenue,Anoka County,MN,27003,45.1878833,-93.3788409,confirmed,,Anoka Police Department,East River Road and Seventh Avenue,agency-jurisdiction-anoka-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-anoka-police-department-east-river-road-and-seventh-avenue,1,9,50,false,false,false,,
alpr-reported-belle-plaine-police-department-meridian-street-south-and-commerce-drive-west,Reported ALPR — Meridian Street South and Commerce Drive West,Scott County,MN,27139,44.6156541,-93.7682165,confirmed,,Belle Plaine Police Department,Meridian Street South and Commerce Drive West,agency-jurisdiction-belle-plaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-belle-plaine-police-department-enterprise-drive-west-and-meridian-street-south,Reported ALPR — Enterprise Drive West and Meridian Street South,Scott County,MN,27139,44.6115591,-93.7681751,confirmed,,Belle Plaine Police Department,Enterprise Drive West and Meridian Street South,agency-jurisdiction-belle-plaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-belle-plaine-police-department-enterprise-drive-west-and-meridian-street-south,1,38,50,false,false,false,,
alpr-reported-belle-plaine-police-department-enterprise-drive-east-and-meridian-street-south,Reported ALPR — Enterprise Drive East and Meridian Street South,Scott County,MN,27139,44.6115591,-93.7681751,confirmed,,Belle Plaine Police Department,Enterprise Drive East and Meridian Street South,agency-jurisdiction-belle-plaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,true,38,cross-alpr-reported-belle-plaine-police-department-enterprise-drive-west-and-meridian-street-south
alpr-reported-belle-plaine-police-department-orchard-street-east-and-ash-street-south,Reported ALPR — Orchard Street East and Ash Street South,Scott County,MN,27139,44.6104294,-93.759665,confirmed,,Belle Plaine Police Department,Orchard Street East and Ash Street South,agency-jurisdiction-belle-plaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-belle-plaine-police-department-orchard-street-east-and-ash-street-south,1,19,50,false,false,false,,
alpr-reported-blaine-police-department-naples-street-ne-and-lake-drive-ne-northbound,"Reported ALPR — Naples Street NE and Lake Drive NE, northbound",Anoka County,MN,27003,45.12890485,-93.18423745,confirmed,,Blaine Police Department,"Naples Street NE and Lake Drive NE, northbound",agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-blaine-police-department-105th-avenue-ne-and-central-avenue-ne-eastbound,"Reported ALPR — 105th Avenue NE and Central Avenue NE, eastbound",Anoka County,MN,27003,45.16082933333333,-93.2350622,confirmed,,Blaine Police Department,"105th Avenue NE and Central Avenue NE, eastbound",agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-blaine-police-department-117th-avenue-ne-and-central-avenue-ne-westbound,Reported ALPR — 117th Avenue NE and Central Avenue NE westbound,Anoka County,MN,27003,45.1830181,-93.2349684,confirmed,,Blaine Police Department,117th Avenue NE and Central Avenue NE westbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-117th-avenue-ne-and-central-avenue-ne-westbound,1,34,50,false,false,false,,
alpr-reported-blaine-police-department-89th-avenue-ne-and-central-avenue-ne,Reported ALPR — 89th Avenue NE and Central Avenue NE,Anoka County,MN,27003,45.1318115,-93.2352635,confirmed,,Blaine Police Department,89th Avenue NE and Central Avenue NE,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-89th-avenue-ne-and-central-avenue-ne,1,42,50,false,false,false,,
alpr-reported-blaine-police-department-radisson-road-ne-at-108th-avenue-ne-southbound,Reported ALPR — Radisson Road NE at 108th Avenue NE southbound,Anoka County,MN,27003,45.1664223,-93.212965,confirmed,,Blaine Police Department,Radisson Road NE at 108th Avenue NE southbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-blaine-police-department-main-street-ne-at-university-avenue-ne-eastbound,Reported ALPR — Main Street NE at University Avenue NE eastbound,Anoka County,MN,27003,45.1971346,-93.26586649999999,confirmed,,Blaine Police Department,Main Street NE at University Avenue NE eastbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,true,30,cross-alpr-reported-blaine-police-department-university-avenue-ne-at-main-street-ne-southbound
alpr-reported-blaine-police-department-pheasant-ridge-ne-at-lexington-avenue-ne-northbound,Reported ALPR — Pheasant Ridge NE at Lexington Avenue NE northbound,Anoka County,MN,27003,45.16236203333333,-93.16322466666668,confirmed,,Blaine Police Department,Pheasant Ridge NE at Lexington Avenue NE northbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-pheasant-ridge-ne-at-lexington-avenue-ne-northbound,1,45,50,false,false,false,,
alpr-reported-blaine-police-department-university-avenue-ne-at-main-street-ne-southbound,Reported ALPR — University Avenue NE at Main Street NE southbound,Anoka County,MN,27003,45.197115000000004,-93.26585423333331,confirmed,,Blaine Police Department,University Avenue NE at Main Street NE southbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-university-avenue-ne-at-main-street-ne-southbound,2,27,50,false,false,false,,
alpr-reported-blaine-police-department-117th-avenue-ne-at-university-avenue-ne-eastbound,Reported ALPR — 117th Avenue NE at University Avenue NE eastbound,Anoka County,MN,27003,45.1824972,-93.2661196,confirmed,,Blaine Police Department,117th Avenue NE at University Avenue NE eastbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-117th-avenue-ne-at-university-avenue-ne-eastbound,1,19,50,false,false,false,,
alpr-reported-blaine-police-department-109th-avenue-ne-at-university-avenue-ne-eastbound,Reported ALPR — 109th Avenue NE at University Avenue NE eastbound,Anoka County,MN,27003,45.168158700000006,-93.26619735,confirmed,,Blaine Police Department,109th Avenue NE at University Avenue NE eastbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-109th-avenue-ne-at-university-avenue-ne-eastbound,1,17,50,false,false,false,,
alpr-reported-blaine-police-department-101st-avenue-ne-at-university-avenue-ne-eastbound,Reported ALPR — 101st Avenue NE at University Avenue NE eastbound,Anoka County,MN,27003,45.15274719999999,-93.26648555,confirmed,,Blaine Police Department,101st Avenue NE at University Avenue NE eastbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-101st-avenue-ne-at-university-avenue-ne-eastbound,1,22,50,false,false,false,,
alpr-reported-blaine-police-department-ball-road-ne-at-lexington-avenue-ne-eastbound,Reported ALPR — Ball Road NE at Lexington Avenue NE eastbound,Anoka County,MN,27003,45.15666468333333,-93.16339845,confirmed,,Blaine Police Department,Ball Road NE at Lexington Avenue NE eastbound,agency-jurisdiction-blaine-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-blaine-police-department-ball-road-ne-at-lexington-avenue-ne-eastbound,2,23,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-51st-avenue-north-and-brooklyn-boulevard-northbound,"Reported ALPR — 51st Avenue North and Brooklyn Boulevard, northbound",Hennepin County,MN,27053,45.047633600000005,-93.3209463,confirmed,,Brooklyn Center Police Department,"51st Avenue North and Brooklyn Boulevard, northbound",agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-brooklyn-center-police-department-51st-avenue-north-and-brooklyn-boulevard-northbound,2,10,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-51st-avenue-north-and-brooklyn-boulevard-southbound,"Reported ALPR — 51st Avenue North and Brooklyn Boulevard, southbound",Hennepin County,MN,27053,45.047633600000005,-93.3209463,confirmed,,Brooklyn Center Police Department,"51st Avenue North and Brooklyn Boulevard, southbound",agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,true,10,cross-alpr-reported-brooklyn-center-police-department-51st-avenue-north-and-brooklyn-boulevard-northbound
alpr-reported-brooklyn-center-police-department-shingle-creek-parkway-and-county-road-10-westbound,"Reported ALPR — Shingle Creek Parkway and County Road 10, westbound",Hennepin County,MN,27053,45.0591254,-93.31377215,confirmed,,Brooklyn Center Police Department,"Shingle Creek Parkway and County Road 10, westbound",agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-shingle-creek-parkway-and-county-road-10-eastbound,"Reported ALPR — Shingle Creek Parkway and County Road 10, eastbound",Hennepin County,MN,27053,45.0591254,-93.31377215,confirmed,,Brooklyn Center Police Department,"Shingle Creek Parkway and County Road 10, eastbound",agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-brooklyn-boulevard-and-69th-avenue-north-northbound,"Reported ALPR — Brooklyn Boulevard and 69th Avenue North, northbound",Hennepin County,MN,27053,45.080102625,-93.336858125,confirmed,,Brooklyn Center Police Department,"Brooklyn Boulevard and 69th Avenue North, northbound",agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-brooklyn-boulevard-and-68th-avenue-north-southbound,"Reported ALPR — Brooklyn Boulevard and 68th Avenue North, southbound",Hennepin County,MN,27053,45.078359000000006,-93.33513785,confirmed,,Brooklyn Center Police Department,"Brooklyn Boulevard and 68th Avenue North, southbound",agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-shingle-creek-parkway-and-summit-drive-north,Reported ALPR — Shingle Creek Parkway and Summit Drive North,Hennepin County,MN,27053,45.066519199999995,-93.30896633333334,confirmed,,Brooklyn Center Police Department,Shingle Creek Parkway and Summit Drive North,agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-brooklyn-center-police-department-shingle-creek-parkway-and-summit-drive-north,1,11,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-shingle-creek-parkway-and-freeway-boulevard,Reported ALPR — Shingle Creek Parkway and Freeway Boulevard,Hennepin County,MN,27053,45.07324865,-93.30589305000001,confirmed,,Brooklyn Center Police Department,Shingle Creek Parkway and Freeway Boulevard,agency-jurisdiction-brooklyn-center-police,osm-intersection,true,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-54th-avenue-north-and-logan-avenue-north,Reported ALPR — 54th Avenue North and Logan Avenue North,Hennepin County,MN,27053,45.053,-93.304242,confirmed,,Brooklyn Center Police Department,54th Avenue North and Logan Avenue North,agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-brooklyn-center-police-department-54th-avenue-north-and-logan-avenue-north,1,32,50,false,false,false,,
alpr-reported-brooklyn-center-police-department-54th-avenue-north-and-humboldt-avenue-north,Reported ALPR — 54th Avenue North and Humboldt Avenue North,Hennepin County,MN,27053,45.0529693,-93.2991461,confirmed,,Brooklyn Center Police Department,54th Avenue North and Humboldt Avenue North,agency-jurisdiction-brooklyn-center-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-brooklyn-center-police-department-54th-avenue-north-and-humboldt-avenue-north,1,11,50,false,false,false,,
alpr-reported-chisago-county-sheriff-s-office-west-4th-street-at-south-oneill-ave-in-rush-city,Reported ALPR — West 4th Street at South Oneill Ave. in Rush City,Chisago County,MN,27025,45.6842255,-92.9864131,confirmed,,Chisago County Sheriff's Office,West 4th Street at South Oneill Ave. in Rush City,agency-jurisdiction-chisago-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-chisago-county-sheriff-s-office-pleasant-valley-road-at-sierra-ave-in-franconia-township,Reported ALPR — Pleasant Valley Road at Sierra Ave. in Franconia Township,Chisago County,MN,27025,45.3379424,-92.7290793,confirmed,,Chisago County Sheriff's Office,Pleasant Valley Road at Sierra Ave. in Franconia Township,agency-jurisdiction-chisago-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-chisago-county-sheriff-s-office-stark-road-w-at-acacia-trail-in-fish-lake-township,Reported ALPR — Stark Road W. at Acacia Trail in Fish Lake Township,Chisago County,MN,27025,45.5907354,-93.1346545,confirmed,,Chisago County Sheriff's Office,Stark Road W. at Acacia Trail in Fish Lake Township,agency-jurisdiction-chisago-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-chisago-county-sheriff-s-office-olinda-trail-at-morgan-ave-in-chisago-lakes-township,Reported ALPR — Olinda Trail at Morgan Ave. in Chisago Lakes Township,Chisago County,MN,27025,45.359639,-92.835014,confirmed,,Chisago County Sheriff's Office,Olinda Trail at Morgan Ave. in Chisago Lakes Township,agency-jurisdiction-chisago-county-sheriff,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-chisago-county-sheriff-s-office-olinda-trail-at-morgan-ave-in-chisago-lakes-township,1,20,50,false,false,false,,
alpr-reported-coon-rapids-police-department-springbrook-drive-northwest-at-coon-rapids-boulevard-northwest,Reported ALPR — Springbrook Drive Northwest at Coon Rapids Boulevard Northwest,Anoka County,MN,27003,45.1380495,-93.2732185,confirmed,,Coon Rapids Police Department,Springbrook Drive Northwest at Coon Rapids Boulevard Northwest,agency-jurisdiction-coon-rapids-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-coon-rapids-police-department-springbrook-drive-northwest-at-85th-avenue-northwest,Reported ALPR — Springbrook Drive Northwest at 85th Avenue Northwest,Anoka County,MN,27003,45.124579499999996,-93.26708529999999,confirmed,,Coon Rapids Police Department,Springbrook Drive Northwest at 85th Avenue Northwest,agency-jurisdiction-coon-rapids-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-coon-rapids-police-department-coon-rapids-boulevard-northwest-at-dakotah-street-northwest,Reported ALPR — Coon Rapids Boulevard Northwest at Dakotah Street Northwest,Anoka County,MN,27003,45.18484083333333,-93.37075586666667,confirmed,,Coon Rapids Police Department,Coon Rapids Boulevard Northwest at Dakotah Street Northwest,agency-jurisdiction-coon-rapids-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-coon-rapids-police-department-riverdale-boulevard-northwest-at-round-lake-boulevard-northwest-riverdale-village,Reported ALPR — Riverdale Boulevard Northwest at Round Lake Boulevard Northwest (Riverdale Village),Anoka County,MN,27003,45.20106396666667,-93.3578819,confirmed,,Coon Rapids Police Department,Riverdale Boulevard Northwest at Round Lake Boulevard Northwest (Riverdale Village),agency-jurisdiction-coon-rapids-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-coon-rapids-police-department-riverdale-boulevard-northwest-at-main-street-northwest-riverdale-village,Reported ALPR — Riverdale Boulevard Northwest at Main Street Northwest (Riverdale Village),Anoka County,MN,27003,45.197546525,-93.35034389999998,confirmed,,Coon Rapids Police Department,Riverdale Boulevard Northwest at Main Street Northwest (Riverdale Village),agency-jurisdiction-coon-rapids-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-coon-rapids-police-department-riverdale-boulevard-northwest-at-main-street-northwest-riverdale-village,2,28,50,false,false,false,,
alpr-reported-corcoran-police-department-county-road-30-at-brockton-lane,Reported ALPR — County Road 30 at Brockton Lane,Hennepin County,MN,27053,45.1310936,-93.5221144,confirmed,,Corcoran Police Department,County Road 30 at Brockton Lane,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-corcoran-police-department-county-road-30-at-brockton-lane,1,27,50,false,false,false,,
alpr-reported-corcoran-police-department-county-road-116-at-county-road-117,Reported ALPR — County Road 116 at County Road 117,Hennepin County,MN,27053,45.152802,-93.5425094,confirmed,,Corcoran Police Department,County Road 116 at County Road 117,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-corcoran-police-department-county-road-116-at-county-road-117,1,36,50,false,false,false,,
alpr-reported-corcoran-police-department-county-road-116-at-hackamore-road,Reported ALPR — County Road 116 at Hackamore Road,Hennepin County,MN,27053,45.065685,-93.542587,confirmed,,Corcoran Police Department,County Road 116 at Hackamore Road,agency-jurisdiction-corcoran-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-corcoran-police-department-county-road-116-at-hackamore-road,1,19,50,false,false,false,,
